web-scraper-order,web-scraper-start-url,type_shoes,price,adresse,img-src
"1739391397-1594","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Tennis Adidas","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2484489_uploaded_image1_1595755850.jpg"
"1739391397-1595","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Tennis","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2484485_uploaded_image1_1595755814.jpg"
"1739391397-1596","https://sn.coinafrique.com/categorie/chaussures-homme?page=101","Baskets Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2484482_uploaded_image1_1595755780.jpg"
"1739391402-1597","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512407_uploaded_image1_1596560877.jpg"
"1739391402-1598","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512405_uploaded_image1_1596560838.jpg"
"1739391402-1599","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512402_uploaded_image1_1596560804.jpg"
"1739391402-1600","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets  Nike","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512398_uploaded_image1_1596560748.jpg"
"1739391402-1601","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","10 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2511734_uploaded_image1_1596550339.jpg"
"1739391402-1602","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511206_uploaded_image1_1596542278.jpg"
"1739391402-1603","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511202_uploaded_image1_1596542247.jpg"
"1739391402-1604","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures de ville","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511198_uploaded_image1_1596542210.jpg"
"1739391402-1605","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511015_uploaded_image1_1596540605.jpg"
"1739391402-1606","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511012_uploaded_image1_1596540579.jpg"
"1739391402-1607","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures de ville","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2511008_uploaded_image1_1596540527.jpg"
"1739391402-1608","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510397_uploaded_image1_1596531593.jpg"
"1739391402-1609","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan One Dior","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510392_uploaded_image1_1596531462.jpg"
"1739391402-1610","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan One","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510389_uploaded_image1_1596531405.jpg"
"1739391402-1611","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan One","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510385_uploaded_image1_1596531333.jpg"
"1739391402-1612","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike Air Max 97","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510380_uploaded_image1_1596531249.jpg"
"1739391402-1613","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510374_uploaded_image1_1596531192.jpg"
"1739391402-1614","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike Air Max 97","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2510372_uploaded_image1_1596531135.jpg"
"1739391402-1615","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2510367_uploaded_image1_1596531062.jpg"
"1739391402-1616","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan 4","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2509795_uploaded_image1_1596502979.jpg"
"1739391402-1617","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures hommes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2509727_uploaded_image1_1596499167.jpg"
"1739391402-1618","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Babouches homme","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2508751_uploaded_image1_1596475760.jpg"
"1739391402-1619","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Mc Queen","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2508194_uploaded_image1_1596467474.jpg"
"1739391402-1620","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Fila","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505861_uploaded_image1_1596397365.jpg"
"1739391402-1621","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike 720","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505351_uploaded_image1_1596384496.jpg"
"1739391402-1622","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike AF","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505350_uploaded_image1_1596384442.jpg"
"1739391402-1623","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Adidas Superstar","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505348_uploaded_image1_1596384402.jpg"
"1739391402-1624","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Adidas yeezy","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505346_uploaded_image1_1596384355.jpg"
"1739391402-1625","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505323_uploaded_image1_1596383738.jpg"
"1739391402-1626","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Tennis","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505314_uploaded_image1_1596383532.jpg"
"1739391402-1627","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Huarach","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2505308_uploaded_image1_1596383453.jpg"
"1739391402-1628","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","6 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2505206_uploaded_image1_1596380978.jpg"
"1739391402-1629","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504893_uploaded_image1_1596372363.jpg"
"1739391402-1630","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504885_uploaded_image1_1596372209.jpg"
"1739391402-1631","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504884_uploaded_image1_1596372175.jpg"
"1739391402-1632","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Stan Smith","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504883_uploaded_image1_1596372134.jpg"
"1739391402-1633","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504877_uploaded_image1_1596372028.jpg"
"1739391402-1634","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike Air","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504873_uploaded_image1_1596371992.jpg"
"1739391402-1635","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike Zoom","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504866_uploaded_image1_1596371843.jpg"
"1739391402-1636","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Dior","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504767_uploaded_image1_1596369138.jpg"
"1739391402-1637","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Stan Smith","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504763_uploaded_image1_1596369072.jpg"
"1739391402-1638","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme - femme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504759_uploaded_image1_1596369015.jpg"
"1739391402-1639","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike AF","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504515_uploaded_image1_1596363341.jpg"
"1739391402-1640","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504512_uploaded_image1_1596363308.jpg"
"1739391402-1641","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504509_uploaded_image1_1596363237.jpg"
"1739391402-1642","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Jordan Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2504506_uploaded_image1_1596363192.jpg"
"1739391402-1643","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2503706_uploaded_image1_1596314447.jpg"
"1739391402-1644","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Mocassins homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2503485_uploaded_image1_1596306162.jpg"
"1739391402-1645","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike Af","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503225_uploaded_image1_1596298865.jpg"
"1739391402-1646","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503223_uploaded_image2_1596298827.jpeg"
"1739391402-1647","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503221_uploaded_image1_1596298782.jpg"
"1739391402-1648","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chausures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503219_uploaded_image1_1596298750.jpg"
"1739391402-1649","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503218_uploaded_image1_1596298704.jpg"
"1739391402-1650","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Adidas","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503216_uploaded_image1_1596298643.jpg"
"1739391402-1651","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503208_uploaded_image1_1596298392.jpg"
"1739391402-1652","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503204_uploaded_image1_1596298291.jpg"
"1739391402-1653","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike 720","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2503198_uploaded_image1_1596298195.jpg"
"1739391402-1654","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Sandales en cuir","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2502670_uploaded_image1_1596284169.jpg"
"1739391402-1655","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Sandales homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2502668_uploaded_image1_1596284123.jpg"
"1739391402-1656","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2502415_uploaded_image1_1596276977.jpg"
"1739391402-1657","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2502413_uploaded_image1_1596276939.jpg"
"1739391402-1658","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2502411_uploaded_image1_1596276907.jpg"
"1739391402-1659","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Nike","35 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2501165_uploaded_image1_1596212892.jpg"
"1739391402-1660","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Baskets Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2500042_uploaded_image1_1596155915.jpg"
"1739391402-1661","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2499918_uploaded_image1_1596151067.jpg"
"1739391402-1662","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures montantes","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2499916_uploaded_image1_1596150957.jpg"
"1739391402-1663","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures nu-pieds","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499889_uploaded_image2_1596150074.jpeg"
"1739391402-1664","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures nu-pieds","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499885_uploaded_image1_1596149856.jpg"
"1739391402-1665","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499813_uploaded_image1_1596146778.jpg"
"1739391402-1666","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Chaussures homme","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499742_uploaded_image1_1596142567.jpg"
"1739391402-1667","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Babouches","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499495_uploaded_image1_1596134363.jpg"
"1739391402-1668","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Babouches","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499491_uploaded_image1_1596134258.jpg"
"1739391402-1669","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","Babouches homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499487_uploaded_image1_1596134136.jpg"
